"","screenName","text","retweetCount","score","absolute_score","lon","lat"
"985","rorlolson","RT @AlphaKruse: @LeahR77 @KazmierskiR They are going to expose their own #NeverTrump crew.  They signed their own death warrants.",5,-1,1,-95.712891,37.09024
"986","RosalesRosina","RT @JustaFan18: @funder  I hope @HillaryClinton steps up &amp; helps fight the #russian takeover they've planned.  #AMJoy #trumpleaks #DworkinR‚Ä¶",3,0,0,-119.4179324,36.778261
"987","rosebuddlove","RT @dueblum49: @henryolsenEPPC Who's worse, Tillerson or Pruitt? # resist! #neverTrump #DontheCon #notmypresident!",1,-1,1,-95.712891,37.09024
"988","rossr122","Inside The #NeverTrump Rally On Election Night In DC - #America #USA #TRUMP
https://t.co/M5JrQ6hud7",1,0,0,-85.6023643,44.3148443
"989","roswell2001","RT @IngrahamAngle: Always remember that the #NeverTrump folks were willing to lose the Court for generations to satisfy their ideological p‚Ä¶",1432,1,1,-82.9000751,32.1656221
"990","RShanner","RT @IngrahamAngle: Always remember that the #NeverTrump folks were willing to lose the Court for generations to satisfy their ideological p‚Ä¶",1432,1,1,-92.4043219,34.8667565
"991","Rubiyat","RT @IngrahamAngle: Always remember that the #NeverTrump folks were willing to lose the Court for generations to satisfy their ideological p‚Ä¶",1432,1,1,-70.8226541,43.9653889
"992","RWNJ","Flash forward: #NeverTrump in 2020 https://t.co/hYUlnHXFSQ #RWNJAlert",0,0,0,-95.712891,37.09024
"993","RZturbo69","RT @DailyLiberal1: Fooling #Republicans since 1980. #TheResistance #TheDailyLiberal #UniteBlue #NeverTrump https://t.co/eD2opyrBti #WereSti‚Ä¶",5,0,0,-95.712891,37.09024
"994","s00nergirl","RT @VivaLaAmes: VIDEO : Trump responds to the insane ""Russian Conspiracy Theory"" started by NeverTrump and pushed by Liberals.
https://t.co‚Ä¶",47,-1,1,-97.092877,35.0077519
"995","SAChance1970","RT @IngrahamAngle: Always remember that the #NeverTrump folks were willing to lose the Court for generations to satisfy their ideological p‚Ä¶",1432,1,1,-95.712891,37.09024
"996","saksivas_","RT @TRUMP_PREZ: NeverTrump: FAILED
Trump Smear Campaign: FAILED
Rigging Election: FAILED
Paid Protests: FAILED
Recount: FAILED
Russian Inte‚Ä¶",129,-2,2,-95.712891,37.09024
"997","Samanth68185230","@Karoli #LockThemUp #LuvTheGov #AlwaysKasich #NeverTrump Ì†ΩÌ¥•Ì†ΩÌ¥•Ì†ΩÌ¥•",0,0,0,-82.4249142,42.9708634
"998","saminhim","RT @IngrahamAngle: Always remember that the #NeverTrump folks were willing to lose the Court for generations to satisfy their ideological p‚Ä¶",1432,1,1,-94.3821724,38.9108408
"999","sammycyrus11","RT @IngrahamAngle: Always remember that the #NeverTrump folks were willing to lose the Court for generations to satisfy their ideological p‚Ä¶",1432,1,1,-118.4003563,34.0736204
"1000","SamSandmire","#RussianHackers #russiagate #RussianInterference #RussianRoulette #NeverTrump #Recount2016 @LOLGOP https://t.co/eMhOxPxzo1",0,0,0,-116.2146068,43.6187102
"1001","Samwitchredtent","RT @hesanihilist: The great negotiator @realDonaldTrump strikes again. Promised heavy tariffs, but instead gives away taxpayer money. #neve‚Ä¶",2,2,2,-77.1945247,41.2033216
"1002","SandiChilds","RT @cahulaan: @DannyZuker @SandiChilds #NeverTrump #NotMyPresident #TheResistance #TrumpLeaks #GrabYourWallet #ResistTrump #DonTheCon #Wher‚Ä¶",1,0,0,-110.926479,32.2217429
"1003","SandraW11075083","RT @NH92276: At L'Arc de Triomphe this afternoon, saw this plaque commemorating the resistance in WW2. Vive la R√©sistance. #NeverTrump http‚Ä¶",3,-1,1,-122.4442906,47.2528768
"1004","SandraW11075083","RT @NH92276: Trump is actually worse than #NeverTrump warned he would be. And it's barely December. EC might want to think hard.",4,-2,2,-122.4442906,47.2528768
"1005","sandyrock","Garrison Keillor sums it up: https://t.co/1sh0XZKBI3 #NeverMyPresident #NeverTrump #Election2016   @realDonaldTrump",0,0,0,-122.0326191,47.5301011
"1006","SarahJohnsonGOP","#NeverTrump presidential candidate Evan McMullin goes off on Trump: ‚ÄòNot a loyal American‚Äô https://t.co/jC7Q2a39xE https://t.co/rrX1zsOuNe",0,2,2,-119.4179324,36.778261
"1007","SassyCityGirl_","RT @joekeene: RNC = Russian National Committee
GOP = Guardians of Putin

Sounds about right ...

@GOP @realDonaldTrump #NeverTrump #StillWi‚Ä¶",18,1,1,-122.3320708,47.6062095
"1008","sassygal56222","RT @Baconbitsnews: We can not let Russia control our political system, politicians &amp; country #StopTrump #PutinsPuppet @NeverTrumpPAC @Never‚Ä¶",20,0,0,-80.1917902,25.7616798
"1009","Sassyt1274","Can they keep the Bipartisan going? We need everyone on the same page. #nevertrump https://t.co/FQIdsSK32e",0,0,0,-81.5157535,27.6648274
"1010","SCardamenis","RT @bryanbehar: If America ever had a Fascist takeover, this is exactly what it would look like. #NeverTrump #NotMyPresident #USA Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏ http‚Ä¶",49,0,0,-122.2037878,47.7602368
"1011","scarebaby","SEE YOU AT THE BARRICADES T-shirt  https://t.co/igZBE0Vov6  #seeyouatthebarricades #impeachtrump #protest #notrump‚Ä¶ https://t.co/4PagLRPaHP",0,-1,1,-122.3320708,47.6062095
"1012","scarlettmadi","RT @charlescwcooke: You're telling this to people who said they're ""NeverTrump."" They . . . know. That's why they said ""never Trump."" https‚Ä¶",238,1,1,-119.4179324,36.778261
"1013","scatterbox1","RT @NancyOsborne180: #BasketofDeplorables #NotMyPresident #NotMySOE #NeverTrump #NeverCarson #NeverMnuchin #TBATs https://t.co/UXxU2yo9oU",2,0,0,-89.3985283,40.6331249
"1014","ScheyChris","RT @JamesDBradford: @hectormorenco @CraigMurrayOrg #NeverTrump #RINOs #LindseyGraham &amp; #JohnMcCain join #ChuckSchumer to spread #RussianHac‚Ä¶",1,0,0,-74.0059413,40.7127837
"1015","schmat22","RT @PeachyFiend: WATCH IT AND FUCKING CRY REPUBLICANS

HILLARY WAS THE TRUTH BRINGER OF THIS ELECTION

#NOTTRUMP #NEVERTRUMP https://t.co/a‚Ä¶",63,-2,2,-80.3972736,27.6386434
"1016","scooterdawg","RT @joekeene: RNC = Russian National Committee
GOP = Guardians of Putin

Sounds about right ...

@GOP @realDonaldTrump #NeverTrump #StillWi‚Ä¶",18,1,1,-77.4605399,38.3031837
"1017","scot_bmw328sjc","RT @halsteadg048: #NeverTrump is so upset about #Trump not choosing @MittRomney that they have now joined together with @POTUS to take out‚Ä¶",6,0,0,-95.712891,37.09024
"1018","SeattleYaYa","Trump campaigned on Bernie's economic message and the Dem Platform is Bernie's. Clear to me that #NeverHillary +‚Ä¶ https://t.co/31AoaMcHY2",5,2,2,-122.3320708,47.6062095
"1019","SeattleYaYa","@HAGOODMANAUTHOR 
Trump campaigned on Bernie's econ message and the Dem Platform is Bernie's, so #NeverHillary + #NeverTrump = @SenSanders",2,1,1,-122.3320708,47.6062095
"1020","SeattleYaYa","Trump campaigned on Bernie's economic message and the Dem Platform is Bernie's. Clear to me that #NeverHillary + #NeverTrump = @SenSanders",2,2,2,-122.3320708,47.6062095
"1021","SeattleYaYa","@MMFlint
Trump campaigned on Bernie's economic message, Dem Platform is Bernie's. Clear to me that #NeverHillary + #NeverTrump = @SenSanders",3,1,1,-122.3320708,47.6062095
"1022","SecAmWorcTea","#NeverTrump presidential candidate Evan McMullin goes off on Trump: ‚ÄòNot a loyal American‚Äô https://t.co/COswUJ5uUK https://t.co/NzJ7HIux9Q",0,2,2,-71.8022934,42.2625932
"1023","Sensei__J5","RT @TrumpsterChuck: All 3 are Liberals #ChuckNellis #HahnAmerica #Laweez #NeverTrump Hillary lovers https://t.co/sUqG6bjbUS",18,0,0,-83.0457538,42.331427
"1024","setislady","RT @shempzine: Trump doesn't think daily intelligence briefings are important.  Isn't that how 9/11 happened? #DumpTrump #NeverTrump #Resis‚Ä¶",1,3,3,-81.5157535,27.6648274
"1025","sf_andreas","RT @charlescwcooke: You're telling this to people who said they're ""NeverTrump."" They . . . know. That's why they said ""never Trump."" https‚Ä¶",238,1,1,-122.4194155,37.7749295
"1026","SFutorian","#NEVERTRUMP !!! #IMSTILLWITHHER!!! https://t.co/VR95UtC8Ph",0,0,0,-87.6297982,41.8781136
"1027","shabbyesque","#resist #nevertrump #trump https://t.co/9UPjNGKBgc",0,1,1,-114.7420408,44.0682019
"1028","SharonJ44257163","RT @SpryGuy: In case you haven't connected the dots just yet... read this:
#NeverTrump #Treason https://t.co/A1JHxAWhGf",87,-1,1,-82.9000751,32.1656221
"1029","ShirleyRitenour","Our Madam President #nevertrump https://t.co/C6z1HrcnZx",0,0,0,-73.9441579,40.6781784
"1030","shondi99","RT @SpryGuy: Donald Trump's win is not legitimate.
Donald Trump is not a legitimate President.
Doanald Trump is a liar, cheater, and TRAITO‚Ä¶",42,1,1,-80.4019793,27.287613
"1031","Singerman2000","RT @alaskansforhrc: #tiananmensquare #WomensMarch #kentstate #kleptocracy #nevertrump #firstamendmentrights https://t.co/IzCHv9oQi1",1,0,0,-88.2120315,41.632223
"1032","Sir_Templar","#NeverTrump presidential candidate Evan McMullin goes off on Trump: ‚ÄòNot a loyal American‚Äô https://t.co/WZ4bdAt5uW",0,2,2,-86.2999689,32.3668052
"1033","Sir_Templar","#NeverTrump presidential candidate Evan McMullin goes off on Trump: ‚ÄòNot... https://t.co/UJXJwVJZ4A",0,1,1,-86.2999689,32.3668052
"1034","Sir_Templar","#NeverTrump presidential candidate Evan McMullin goes off on Trump: ‚ÄòNot a loyal American‚Äô https://t.co/IyW79Xb5nt",0,2,2,-86.2999689,32.3668052
"1035","SirPennypacker","RT @SirPennypacker: WHEN A REAL PRESIDENT INSPIRES PUSSY...NOT GRABS IT

#BidenMemes #nevertrump #obama #trump #trumpmeme #silly #memes #no‚Ä¶",0,0,0,-122.3343709,47.6050242
"1036","Sixstring787","RT @girlsreallyrule: THIS IS HOW YOU ENSURE MASS PARTICIPATION: The Women's March on Washington barred from Lincoln Memorial #NeverTrump ht‚Ä¶",308,0,0,-120.5542012,43.8041334
"1037","sjandrews76","RT @jchaltiwanger: Apparently these signs are posted all over Glasgow during Trump's visit to Scotland. #NeverTrump #AlbaGuBrath https://t.‚Ä¶",930,0,0,-123.3656444,48.4284207
"1038","Skrewface27","RT @IngrahamAngle: Always remember that the #NeverTrump folks were willing to lose the Court for generations to satisfy their ideological p‚Ä¶",1432,1,1,-95.712891,37.09024
"1039","Skrewface27","@steph93065 @Evan_McMullin  Hey,Egg McMuffin,U &amp; rest of #NeverTrump are a bunch of communists.#WorseThenObama .U chose #EgoOverMorals",0,0,0,-95.712891,37.09024
"1040","skyinthegrass","RT @co_rapunzel4: The face of crass materialism, poor taste, intolerance &amp; racism. It's also the face of the #GOP. #NeverTrump https://t.co‚Ä¶",223,-4,4,-119.4179324,36.778261
"1041","SmartBlondiey","RT @theblaze: #NeverTrump presidential candidate Evan McMullin goes off on Trump: ‚ÄòNot a loyal American‚Äô https://t.co/NbV5CyMT8r",5,2,2,-99.9018131,31.9685988
"1042","SmartTvJunky","@beardofwoe @DaysOfTrump Just like most had already drawn the #NeverTrump line, so outside of the ""we just dont know"" group it was decided",0,1,1,-89.3985283,40.6331249
"1043","SmartTvJunky","@beardofwoe @DaysOfTrump This is why people were already #NeverTrump and #NeverHillary only small percentage on fence.",1,0,0,-89.3985283,40.6331249
"1044","smtaul","RT @Kris_Sacrebleu: Great cartoons ‚úäÌ†ºÌøª

#NotMyPresident #RussianHacks #NeverTrump https://t.co/RdyoniUNHD",11,0,0,-112.0740373,33.4483771
"1045","snarkybcgirl","#TRUMisTREASONOUS 
#electorsdoyourjob 
#NeverTrump
#HillaryWon https://t.co/s64Bz8XZ2R",1,0,0,-123.3656444,48.4284207
"1046","snowsurfvt","@BensonDPope whatever u call it wear your ski goggles &amp; warmest boots. ALL protests r #ProtestTrump #Resist #NeverTrump #AntiTrump",0,-1,1,-73.0987801,43.2548074
"1047","snowsurfvt","RT @BensonDPope: Last poll was a tie. Which# should we use?
#Resist #NeverTrump #AntiTrump #ProtestTrump  ?? 
Please vote or reply with sug‚Ä¶",1,0,0,-73.0987801,43.2548074
"1048","soccerlsc11","RT @SpryGuy: In case you haven't connected the dots just yet... read this:
#NeverTrump #Treason https://t.co/A1JHxAWhGf",87,-1,1,-95.712891,37.09024
"1049","Solutioneer72","RT @cahulaan: @AriMelber @Solutioneer72 #NeverTrump #NotMyPresident #TheResistance #TrumpLeaks #GrabYourWallet #ResistTrump #WhereYoTaxesAt‚Ä¶",5,0,0,-87.6297982,41.8781136
"1050","Sorin129","RT @BenHowe: It's funny that people think there was some career benefit to being #nevertrump. As several will attest, it is the opposite.",27,0,0,-95.712891,37.09024
"1051","southernkittyc1","RT @VivaLaAmes: VIDEO : Trump responds to the insane ""Russian Conspiracy Theory"" started by NeverTrump and pushed by Liberals.
https://t.co‚Ä¶",47,-1,1,-97.1739027,33.3631705
"1052","SpencerKarter","My Top5 People Who Don't Deserve A Platform https://t.co/3lbWLW56Hz via @YouTube #DonaldTrump #NeverTrump #NotMyPresident #TomiLahren",1,0,0,-82.1617883,34.1954001
"1053","SpencerKarter","#CindyBrady #GotCanned!!! :) https://t.co/BHEeyhXNCd via @YouTube #LATalkRadio #TheBradyBunch #EndHate #LGBTQ #NeverTrump #NotMyPresident",1,0,0,-82.1617883,34.1954001
"1054","spencersandee","RT @DarthHendrick: @realDonaldTrump Do you Botox your hands? they looked a little freaky...#NeverTrump",1,0,0,-70.8736698,43.1978624
"1055","SpryGuy","RT @SpryGuy: In case you haven't connected the dots just yet... read this:
#NeverTrump #Treason https://t.co/A1JHxAWhGf",87,-1,1,-97.7430608,30.267153
"1056","SpryGuy","We're looking at the take-over and dismantling of this great nation by foreign (Russian) interests &amp; multi-national corporations #NeverTrump",17,2,2,-97.7430608,30.267153
"1057","SpryGuy","RT @Ivanroberson: This from ""@SpryGuy: In case you haven't connected the dots just yet... read this:
#NeverTrump #Treason https://t.co/EuSW‚Ä¶",7,-1,1,-97.7430608,30.267153
"1058","SpryGuy","Trump, Putin, and ExxonMobil team up to destroy the planet https://t.co/UT0qwlCdwS #topprog #libcrib #p2 #uniteblue #neverTrump",6,0,0,-97.7430608,30.267153
"1059","SpryGuy","RT @MissyKayMoore: #treason #neverTrump https://t.co/MO21jbkVn4",1,-1,1,-97.7430608,30.267153
"1060","SpryGuy","Republican Health Reform Repeal Plan Would Leave 30 Million More Uninsured https://t.co/hIh2vrDx0r #UniteBlue #NeverTrump #topprog #libcrib",4,0,0,-97.7430608,30.267153
"1061","SpryGuy","If the Electoral College doesn't reject Trump &amp; instead cast at least 270 votes for Hillary, it has failed at its sole purpose. #NeverTrump",10,-1,1,-97.7430608,30.267153
"1062","SpryGuy","RT @SpryGuy: Alt-president-elect Donald J. Trump is a classic gaslighter. He is a toxic blend of Barnum &amp; a bully. Don't let him sucker you‚Ä¶",43,-1,1,-97.7430608,30.267153
"1063","SpryGuy","RT @SpryGuy: Beware of distractions from the REAL problems....
#topprog #libcrib #p2 #uniteblue #NeverTrump https://t.co/1DYDqFrRMg",31,-1,1,-97.7430608,30.267153
"1064","SpryGuy","RT @thenurse75: ""@SpryGuy: In case you haven't connected the dots just yet... read this:
#NeverTrump #Treason https://t.co/nlfWJjST0t""",5,-1,1,-97.7430608,30.267153
"1065","SpryGuy","RT @SpryGuy: Donald Trump's win is not legitimate.
Donald Trump is not a legitimate President.
Doanald Trump is a liar, cheater, and TRAITO‚Ä¶",42,1,1,-97.7430608,30.267153
"1066","SpryGuy","RT @SpryGuy: Donald Trump Is Gaslighting America: https://t.co/Cw9pEvWPGu 
#independents #moderates #topprog #libcrib #uniteblue #p2 #Never‚Ä¶",13,1,1,-97.7430608,30.267153
"1067","SpryGuy","The events of this election, before during and after, prove that Republicans are un-American, unpatriotic, and treasonous. #NeverTrump",8,-1,1,-97.7430608,30.267153
"1068","SpryGuy","In case you haven't connected the dots just yet... read this:
#NeverTrump #Treason https://t.co/A1JHxAWhGf",87,-1,1,-97.7430608,30.267153
"1069","sschiff","#IvanTrumpkov speaks‚ö°Ô∏è ‚ÄúTrump on Russia reports: 'Every week it's another excuse'‚Äù @realDonaldTrump #nevertrump 

https://t.co/iJwHsIA5T1",0,0,0,-73.9741874,40.7859464
"1070","StacyBrewer18","RT @IngrahamAngle: Always remember that the #NeverTrump folks were willing to lose the Court for generations to satisfy their ideological p‚Ä¶",1432,1,1,-82.907123,40.4172871
"1071","StarCoreOne02","RT @Coondawg68: Same Rubio/McMullen/NeverTrump idiots who either cynically use Liberal talking points, or stupidly take them at face value.‚Ä¶",3,-2,2,-87.0140057,33.345078
"1072","stargazer1951","#RISEUP #REVOLT #JOINTHERESISTANCE #NOTMYPRESIDENT #NEVERTRUMP https://t.co/keIQojlrl0",0,-1,1,-74.4056612,40.0583238
"1073","stargazer1951","@MSNBC @RepDanKildee Dude #Comrade Trumpski isn't into helping anyone except himself &amp; the 1%rs. appointees . #NotMyPresident #NEVERTRUMP",0,1,1,-74.4056612,40.0583238
"1074","StarryKnight47","RT @ConstanceQueen8: 'Whatever It Takes': Michelle Malkin Tells Curt Schilling Mitt Romney Should Be Told 'NeverTrump Means Never Hired' ht‚Ä¶",265,-1,1,-111.0937311,34.0489281
"1075","StayHomeMomJobs","Tomorrow is my birthday. Glad I get one more before we go to war with China. Ì†ΩÌ±åÌ†ºÌøº #neverTrump #shouldhavesaiditsooner #neverbeafraidtospeak",0,0,0,-111.8910474,40.7607793
"1076","steelbreezes","RT @1rantingrooster: Hillary doesn't have the integrity to be honest with the American people. #NeverHillary #NeverTrump",5,1,1,-119.4179324,36.778261
"1077","SteelersNasty","Go #VanJones! RT Van  Jones‚Äô PR Firm Working With Republican Electors Voting Against Trump https://t.co/tWcS1bVqH9 
@VanJones68 #NeverTrump",1,1,1,-80.0316284,40.4642608
"1078","StellaBellus","RT @VivaLaAmes: VIDEO : Trump responds to the insane ""Russian Conspiracy Theory"" started by NeverTrump and pushed by Liberals.
https://t.co‚Ä¶",47,-1,1,-116.9446123,32.7913116
"1079","steph_van_vlack","My friend Laurie's boyfriend has a good point here.  #TheSilienceIsDeafening #NevertRump #YouGotConned... https://t.co/8sz8aa1osA",0,1,1,-74.0059413,40.7127837
"1080","StevenAmith","Hilarious.#TrainWreckTrump the #Traitor is #PutinsPuppet. #NeverTrump #InvestigateTheElection #AuditTheVote https://t.co/MMUeY2nAWT",0,-1,1,-86.7816016,36.1626638
"1081","StevenAmith","#TraitorTrump #PutinsPuppet #TrainWreckTrump  #AuditTheVote #NeverTrump https://t.co/wvlkJS79vt",0,0,0,-86.7816016,36.1626638
"1082","StevePerkins14",".Many #NeverTrump  have been riding the Trump Tower Elevator...
only to be thrown off the Roof...
#Suckers https://t.co/Fi8IgzihLz",0,1,1,-99.9018131,31.9685988
"1083","SteveTiger999","RT @NH92276: At L'Arc de Triomphe this afternoon, saw this plaque commemorating the resistance in WW2. Vive la R√©sistance. #NeverTrump http‚Ä¶",3,-1,1,-75.1652215,39.9525839
"1084","stickyfacts","@BillKristol @missperfectpat 
Umm...not so fast Kristol We don't trust U. You're a part of neverTrump. We see your ridiculous for what it is",0,1,1,-115.1398296,36.1699412
"1085","stimmer64","RT @IngrahamAngle: Always remember that the #NeverTrump folks were willing to lose the Court for generations to satisfy their ideological p‚Ä¶",1432,1,1,-95.712891,37.09024
"1086","stmpinfortrump","#NeverTrump presidential candidate Evan McMullin goes off on Trump: ‚ÄòNot a loyal American‚Äô https://t.co/Gqm9pyWX1x https://t.co/E81lOeOl5b",0,2,2,-74.0059413,40.7127837
"1087","StrayYellarDawg","""Um, no"" is right. #notmypresident #NeverTrump https://t.co/bnAVnCeiLp",0,1,1,-84.5120196,39.1031182
"1088","StrayYellarDawg","Could not have said it better! Yes. And it's time for #TreasonTrials for those who enabled it. #NeverTrump https://t.co/zyCvyZNYAC",2,1,1,-84.5120196,39.1031182
"1089","suartcat4","RT @IngrahamAngle: Always remember that the #NeverTrump folks were willing to lose the Court for generations to satisfy their ideological p‚Ä¶",1432,1,1,-95.712891,37.09024
"1090","sueday1970","RT @HamiltonElector: Our great nation begs our electors to put country and values 1st, party preference 2nd. #NeverTrump #SupportTheElector‚Ä¶",391,1,1,-95.712891,37.09024
"1091","sugarlove1951","RT @CruzinAhead: Trump is the very embodiment of corruption, deception, cowardice, &amp; elitism. https://t.co/kaCnDYMkjb
#DumpTrump #ChooseCru‚Ä¶",1,-1,1,-75.0551806,38.5395564
"1092","sunnyInPS","RT @Vanderpunked: Michael Moore reveals plans for major protest at Donald Trump inauguration
#nevertrump 
https://t.co/uyQasA0d6d",3,0,0,-116.5452921,33.8302961
"1093","Susan22957794","RT @HamiltonElector: Our great nation begs our electors to put country and values 1st, party preference 2nd. #NeverTrump #SupportTheElector‚Ä¶",391,1,1,-82.4571776,27.950575
"1094","Susan22957794","RT @CareyGLY: Wow this is really powerful. 37 #patriots could save this country!
#HamiltonElectors
#SupportTheElectors
#NeverTrump
https://‚Ä¶",7,2,2,-82.4571776,27.950575
"1095","susanbr42259458","RT @StrayYellarDawg: Could not have said it better! Yes. And it's time for #TreasonTrials for those who enabled it. #NeverTrump https://t.c‚Ä¶",2,1,1,-84.263826,39.2689476
"1096","SusanStoneSalas","RT @SpryGuy: In case you haven't connected the dots just yet... read this:
#NeverTrump #Treason https://t.co/A1JHxAWhGf",87,-1,1,-105.2227978,35.5942137
"1097","Suzanne1869","RT @DemDebD: I think they're so dug in now that they'll defend trump even if it hurts them &amp; their families and destroys America.#TrumpLeak‚Ä¶",2,0,0,-87.9064736,43.0389025
"1098","sweetonekim","RT @DailyLiberal1: Fooling #Republicans since 1980. #TheResistance #TheDailyLiberal #UniteBlue #NeverTrump https://t.co/eD2opyrBti #WereSti‚Ä¶",5,0,0,-88.7878678,43.7844397
"1099","sweetonekim","RT @DailyLiberal1: The intelligence community represents two things Trump hates, intelligence and community. #TheResistance #TheDailyLibera‚Ä¶",26,2,2,-88.7878678,43.7844397
"1100","swinshi","RT @asymmetricinfo: Watching eft fantasize about EC taking election from Trump, I realize I‚Äôm watching same grief process #NeverTrump went‚Ä¶",27,0,0,-77.0368707,38.9071923
"1101","SylviaZ1913","RT @Baconbitsnews: We can not let Russia control our political system, politicians &amp; country #StopTrump #PutinsPuppet @NeverTrumpPAC @Never‚Ä¶",20,0,0,-87.6300207,40.124481
"1102","SySyChapman","...... your president elect America. I have no more words atm. #NeverTrump #TrumpTransition #ImStillWithHer https://t.co/TFqaJljaz4",0,0,0,-93.9923965,29.9743803
"1103","SySyChapman","""I dont need intell briefings daily, cause im like, smart"". @realDonaldTrump . Pres. Elect 2016. Ì†ΩÌ∏≤Ì†ΩÌ∏± #NeverTrump #ImStillWithHer",0,0,0,-93.9923965,29.9743803
"1104","SySyChapman","Anyone NOT seeing a problem in this has a problem in the upper chambers. Period. #NeverTrump #Deplorables‚Ä¶ https://t.co/5wI2H1VVW2",0,-2,2,-93.9923965,29.9743803
"1105","SySyChapman","I saved this pic to respond with to every idiotic trump or his surrogates make. Its perfect! #NeverTrump‚Ä¶ https://t.co/eaqLktA4Hr",0,1,1,-93.9923965,29.9743803
"1106","tailsofLA","RT @SpryGuy: In case you haven't connected the dots just yet... read this:
#NeverTrump #Treason https://t.co/A1JHxAWhGf",87,-1,1,-118.2436849,34.0522342
"1107","talkingblogs","#ClevelandPost: Must Knows About Donald Trump: https://t.co/bP6gouVreI #Cleveland #Trump #NeverTrump #StopTrump #politics101 *Please RT*",0,2,2,-81.7877593,41.4524536
"1108","Tallman7861","RT @smebulok: Women's March on Washington https://t.co/HVjffeJtjp
Your chance to tell #PutinsPuppet where   to go. #NeverTrump #ImWithHer",1,0,0,-95.712891,37.09024
"1109","tammypalazzo","@realDonaldTrump DJT, working hard everyday to FILL THE SWAMP. #rhetoric #bullshit #fraud #nevertrump #idiotsgotitwrong #notmypresident",0,-4,4,-74.4056612,40.0583238
"1110","tampagirl19655","RT @DailyLiberal1: The intelligence community represents two things Trump hates, intelligence and community. #TheResistance #TheDailyLibera‚Ä¶",26,2,2,-81.5157535,27.6648274
"1111","tampagirl19655","RT @cahulaan: @AriMelber @Solutioneer72 #NeverTrump #NotMyPresident #TheResistance #TrumpLeaks #GrabYourWallet #ResistTrump #WhereYoTaxesAt‚Ä¶",5,0,0,-81.5157535,27.6648274
"1112","Tanya_USA","RT @thomasj17431826: Drill Drill Drill!  

#DonaldTrump #MAGA #Jobs #energy @realDonaldTrump @KellyannePolls #NeverTrump #CruzCrew #women h‚Ä¶",2,0,0,-95.712891,37.09024
"1113","tdaxp","The #NeverTrump brigade needs to blame someone for Obama's failed war against Isis. Putin, he'll do! https://t.co/YiBbdxKQNq",0,-3,3,-102.4107493,34.2331373
"1114","Tea4maryland","RT @MikeBates: Who said Trump would destroy the Republican Party?
Oh, that's right. We did.
#NeverTrump 
#WeToldYouSo https://t.co/Yh6iM8kl‚Ä¶",41,1,1,-76.6412712,39.0457549
"1115","team4charity","Women have the power to stop Trump. #NeverTrump. #Hillary, #iWillVote!

https://t.co/nS1d58Uo1h https://t.co/qMxLLKMR94",0,1,1,-81.7877593,41.4524536
"1116","team79","https://t.co/I419EYVRJf",0,0,0,-81.5157535,27.6648274
"1117","team79","RT @BreitbartNews: [Flips to Dictionary definition of ""integrity""]
[It's just a picture of @MichelleMalkin] https://t.co/IlXarxCf3s",98,0,0,-81.5157535,27.6648274
"1118","tehmimzy","RT @VetsAgnstTrump: #stevenhawkings on @realDonaldTrump ""He is a demagogue, who seems to appeal to the lowest common denominator.""  #Trump2‚Ä¶",2,1,1,-80.8431267,35.2270869
"1119","ten24get","RT @kimmie8264: #ImStillNotOver TRUMP BECAUSE. YOU were part of #russiagate #RussianTies  #RussianHackers #stopthefraudnow #NeverTrump  #no‚Ä¶",1,1,1,-73.9559721,41.3914827
"1120","TerreBehlog","RT @ConstanceQueen8: 'Whatever It Takes': Michelle Malkin Tells Curt Schilling Mitt Romney Should Be Told 'NeverTrump Means Never Hired' ht‚Ä¶",265,-1,1,-82.9000751,32.1656221
"1121","TerriGreenUSA","It's a distraction for the #nevertrump talking heads. They were Ì†ΩÌ≤Ø% certain Hillary was going to win, and McMullin w‚Ä¶ https://t.co/FTmnwtI2Zt",1,0,0,-84.3879824,33.7489954
"1122","TerrorFreeSomal","@larryelder @latimes If anyone knows anything about entitlement it's  Fucking Trump. #GoldToilet #Debate‚Ä¶ https://t.co/Qgx6csS8oV",0,0,0,-77.1772604,38.9338676
"1123","texasfrederick","RT @ConstanceQueen8: 'Whatever It Takes': Michelle Malkin Tells Curt Schilling Mitt Romney Should Be Told 'NeverTrump Means Never Hired' ht‚Ä¶",265,-1,1,-99.9018131,31.9685988
"1124","The_Bryan_B","Well? Or are you all a bunch of hypocrites?

#russianhacking #russiagate #NotMyPresident #NeverTrump #TheResistance‚Ä¶ https://t.co/x34Qne2TXv",1,1,1,-73.8507279,40.6794072
"1125","TheActorChris","@HuffingtonPost That's why he'll always remember September 12th, 2001. #NeverTrump",0,-1,1,-118.3286614,34.0928092
"1126","TheAtkinFiles","A DRIVE-THRU HARDEES AT THE WHITE HOUSE--- #NEVERTRUMP #MikePence #MELANIATRUMP #JimmyFallon‚Ä¶ https://t.co/iLSU0p83D9",0,0,0,-73.9712488,40.7830603
"1127","TheAtkinFiles","MELANIA--A HARDEES AT THE WHITE HOUSE???? @transition2017 @karaswisher @NeverTrump #TrumpTransition #melania‚Ä¶ https://t.co/77QOWWdiKr",0,0,0,-73.9712488,40.7830603
