"","screenName","text","retweetCount","score","absolute_score","lon","lat"
"997","SammyJr07","#MAGA #MakeAmericaGreatAgain #draintheswamp ‚û° #Factcheck  We Need To Get These Dangerous People Off Our Streets!...
https://t.co/eln0m5wLGn",0,-1,1,-95.712891,37.09024
"998","SammyJr07","@American1765 @cut_the_crap_ec #MAGA #MakeAmericaGreatAgain #MerryChristmas #merrychristmas2016 https://t.co/lZH9JXySfN",9,0,0,-95.712891,37.09024
"999","SammyJr07","@Chairmnoomowmow #MAGA #MakeAmericaGreatAgain #draintheswamp ‚û° #ClintonCash Something really fishy about that‚Ä¶ https://t.co/g5xAKKktqc",0,0,0,-95.712891,37.09024
"1000","SammyJr07","@BarracudaMama #MAGA #MakeAmericaGreatAgain and #draintheswamp ‚û° #obama https://t.co/XlKsLOSZ1W",0,0,0,-95.712891,37.09024
"1001","SammyJr07","@Patriotic_Me #MAGA #MakeAmericaGreatAgain #Trump #PresidentTrump is absolutely correct again..The CIA Ì†ΩÌ≤© Doesn't work !!  ‚û° #draintheswamp",5,0,0,-95.712891,37.09024
"1002","SamTMart2nd1780","RT @FrancesFrancine: #MakeAmericaGreatAgainÌ†ΩÌ≤ïÌ†ΩÌ≤™Ì†ºÌ∑∫Ì†ºÌ∑∏ https://t.co/9EWBDFmNtc",1,0,0,-105.8700901,34.5199402
"1003","SamTMart2nd1780","RT @FrancesFrancine: @realDonaldTrump Is Our Next President of the United StatesÌ†ºÌ∑∫Ì†ºÌ∑∏
Deal With it! #RealNews #MakeAmericaGreatAgain https://t‚Ä¶",12,0,0,-105.8700901,34.5199402
"1004","samwilson404","RT @NewtTrump: First they ignore you, then they laugh at you, then they fight you, and then you win. #MakeAmericaGreatAgain #PersonOfTheYea‚Ä¶",51,0,0,-95.712891,37.09024
"1005","samwilson404","RT @DanScavino: President-elect @realDonaldTrump speaking @lagop. Get out &amp; VOTE tomorrow for @JohnKennedyLA! #MakeAmericaGreatAgain https:‚Ä¶",476,0,0,-95.712891,37.09024
"1006","sandeebabygrl50","RT @Reince: Strong, qualified cabinet coming together ahead of previous administrations. Best and brightest ready to #MakeAmericaGreatAgain",1873,5,5,-80.6570304,35.1735404
"1007","sandygirl069","RT @GOP: Working hard for the American people and ready to #MakeAmericaGreatAgain ‚¨áÔ∏è https://t.co/eGQYR5ZQNB",697,0,0,-95.712891,37.09024
"1008","Sandys04062919","RT @Reince: Strong, qualified cabinet coming together ahead of previous administrations. Best and brightest ready to #MakeAmericaGreatAgain",1873,5,5,-76.6412712,39.0457549
"1009","Sassafras_Knob","RT @XTraceyAnn: Can't wait until 1/20/17! #AmericaFirst #FreeJared #MakeAmericaGreatAgain #PresidentTrump #FridayFeeling #FakeNews #RacistV‚Ä¶",28,0,0,-89.9563604,35.9536861
"1010","satirist_indian","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-95.712891,37.09024
"1011","satyakigd","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-95.712891,37.09024
"1012","SBourbin","RT @Reince: Strong, qualified cabinet coming together ahead of previous administrations. Best and brightest ready to #MakeAmericaGreatAgain",1873,5,5,-91.8318334,35.20105
"1013","schwartzbFBN","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-74.0059413,40.7127837
"1014","sclymas1","RT @EazyMF_E: @realDonaldTrump Your love for the great people of this state is tremendous! #MakeAmericaGreatAgain",24,2,2,-72.5678041,40.8598656
"1015","sclymas1","RT @Reince: Strong, qualified cabinet coming together ahead of previous administrations. Best and brightest ready to #MakeAmericaGreatAgain",1873,5,5,-72.5678041,40.8598656
"1016","sclymas1","RT @WeNeedTrump: Americans will be able to say Merry Christmas once again. #MakeAmericaGreatAgain https://t.co/TgPrCVFW19",158,1,1,-72.5678041,40.8598656
"1017","scnyny","RT @2big2fail: #DrainTheSwamp and fill it with incompetent, self-serving #cronycapitalists This doesn't #MakeAmericaGreatAgain it just pimp‚Ä¶",7,-1,1,-74.0059413,40.7127837
"1018","scootydry7","RT @Reince: Strong, qualified cabinet coming together ahead of previous administrations. Best and brightest ready to #MakeAmericaGreatAgain",1873,5,5,-84.6154897,34.0234337
"1019","Scott_A_Elliott","We now see how #Trump wants to #MakeAmericaGreatAgain - hand the keys to #Putin. 
#Putinspuppet #PutinTrump",1,1,1,-97.7430608,30.267153
"1020","ScottLukowski","@realDonaldTrump I'd like to submit my name as your Secretary of Beer, Football, &amp; Ice Hockey. #MakeAmericaGreatAgain #IveGotCredentials",0,1,1,-95.9979883,41.2523634
"1021","ScottTGilley","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-87.2169149,30.421309
"1022","ScottThomsen78","Jan 20th 2017' will be one of the best days in history as @realDonaldTrump will  take office to fix America! #MakeAmericaGreatAgain",0,1,1,-88.6867538,41.9889173
"1023","scottwharton","Is it just me or is the Trump cabinet shaping up as the least qualified in American history?  #MakeAmericaGreatAgain ?",0,2,2,-122.1141298,37.3852183
"1024","Scottyc11","RT @MiaChandlerGOP: The goal is to reach 1 million followers in support of  @realDonaldTrump #TeamTrump #MakeAmericaGreatAgain #TrumpTrain‚Ä¶",20,1,1,-81.5157535,27.6648274
"1025","SDNorthShore2","RT @NewtTrump: First they ignore you, then they laugh at you, then they fight you, and then you win. #MakeAmericaGreatAgain #PersonOfTheYea‚Ä¶",51,0,0,-95.712891,37.09024
"1026","Seahawks777","Just say NO to TV &amp; Movies....
#PredictiveProgramming
#InfoWars
#MakeAmericaGreatAgain https://t.co/O39Uju7ZNT",0,0,0,-122.3320708,47.6062095
"1027","Seahawks777","REFRESHING .... real men speaking REAL #truth 
#AP #Reuters #MSNBC #BBC #CBC #TMZ #NPR
https://t.co/ljv8ZuGttU‚Ä¶ https://t.co/X5lFe9nOHG",0,1,1,-122.3320708,47.6062095
"1028","sean_fintak","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",611,0,0,-78.8233661,42.797281
"1029","seanharp","How Much Affection? (1957) https://t.co/qRHEIAgZWO Time to learn the social rules of #TrumpsAmerica so you can help #MakeAmericaGreatAgain",0,1,1,-97.1383744,49.895136
"1030","secfballfanny","RT @j_rikard: Shout out to the guy at the #ArmyNavyGameDay with the sign that says Hillary blew a 3-1 lead #Trump #MakeAmericaGreatAgain",25,2,2,-82.4571776,27.950575
"1031","SecretAZ12","RT @TCB_AK: #Trump is rocking it at the game while the crowd chants #MakeAmericaGreatAgain Ì†ºÌ∑∫Ì†ºÌ∑∏ 

#ArmyNavyGameDay
#GoArmy 
#GoNavy https://t‚Ä¶",23,0,0,-81.7183733,30.0847449
"1032","selltaps","RT @GOP: Working hard for the American people and ready to #MakeAmericaGreatAgain ‚¨áÔ∏è https://t.co/eGQYR5ZQNB",697,0,0,-87.6846162,41.8486142
"1033","SerSereyn","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-81.5157535,27.6648274
"1034","sexxymama131970","RT @PhilRevard: LOL! Hey, @realDonaldTrump voters, you've been TRUMPED! #draintheswamp https://t.co/hREZzgtuBx #maga #MakeAmericaGreatAgain‚Ä¶",24,0,0,-81.5157535,27.6648274
"1035","shadey105","RT @TheFoundingSon: The President we were waiting for so long!
#MakeAmericaGreatAgain https://t.co/Hm5uu6o9vD",58,0,0,-71.4774291,41.5800945
"1036","SheikaReeves","RT @The_Trump_Train: A great Christmas gift for any proud Trump supporter. Click the picture and order now! #MakeAmericaGreatAgain

https:/‚Ä¶",50,4,4,-84.2807329,30.4382559
"1037","SheriffCake","Dude, you have no clue. Us Dems can't stand Hillary and Bill, we want America first, NAFTA is shit!‚Ä¶ https://t.co/rSeYYduCv6",0,-1,1,-95.712891,37.09024
"1038","sib_howell","RT @j_rikard: Shout out to the guy at the #ArmyNavyGameDay with the sign that says Hillary blew a 3-1 lead #Trump #MakeAmericaGreatAgain",25,2,2,-88.0398912,30.6953657
"1039","SilenceFranklin","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-118.2467693,34.040713
"1040","SipCity2","Liberal logic rigged the votes and win. Loses the election now they wanna go after voter fraud. #MakeAmericaGreatAgain",0,-1,1,-122.0363496,37.36883
"1041","SLadreda","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-80.1917902,25.7616798
"1042","SleevenBanana","I'm just waiting for @realDonaldTrump to remove his wig and reveal his cabinet as The Legion of Doom #draintheswamp‚Ä¶ https://t.co/7bbygz6NDj",0,-1,1,-117.1610838,32.715738
"1043","SmartTvJunky","RT @TheFoundingSon: The President we were waiting for so long!
#MakeAmericaGreatAgain https://t.co/Hm5uu6o9vD",58,0,0,-89.3985283,40.6331249
"1044","SnobbyRhombus","Hey, #Putin thanks for that little favor in November. Have the Baltic States as a victory prize! #Trump wont stop you #MakeAmericaGreatAgain",0,4,4,-79.179632,35.5332005
"1045","snowflakelady","RT @NewtTrump: First they ignore you, then they laugh at you, then they fight you, and then you win. #MakeAmericaGreatAgain #PersonOfTheYea‚Ä¶",51,0,0,-111.0937311,34.0489281
"1046","Soaphead","That‚Äôs what the Commander in Chief should do. You are a true leader. #MakeAmericaGreatAgain https://t.co/0qFOhxMyNg",0,0,0,-115.1398296,36.1699412
"1047","SoCalRealtor","Donald Trump Is Building the Most Conservative Presidential Cabinet In U.S. History https://t.co/4ozbHopjfx #MakeAmericaGreatAgain",0,0,0,-117.7946942,33.6839473
"1048","SoCalRealtor","President-elect Trump gets it. #MakeAmericaGreatAgain https://t.co/Zn2trgvkgO",0,1,1,-117.7946942,33.6839473
"1049","Sonotliberal","RT @The_Trump_Train: A great Christmas gift for any proud Trump supporter. Click the picture and order now! #MakeAmericaGreatAgain

https:/‚Ä¶",34,4,4,-95.712891,37.09024
"1050","SonsofReagan","@vurnt22 
Green Frog?
#MakeAmericaGreatAgain https://t.co/SaqF54mi9q",0,0,0,-95.712891,37.09024
"1051","SoonerGirl000","RT @FrancesFrancine: @realDonaldTrump Is Our Next President of the United StatesÌ†ºÌ∑∫Ì†ºÌ∑∏
Deal With it! #RealNews #MakeAmericaGreatAgain https://t‚Ä¶",12,0,0,-97.092877,35.0077519
"1052","SoonerGirl000","RT @TCB_AK: #Trump is rocking it at the game while the crowd chants #MakeAmericaGreatAgain Ì†ºÌ∑∫Ì†ºÌ∑∏ 

#ArmyNavyGameDay
#GoArmy 
#GoNavy https://t‚Ä¶",23,0,0,-97.092877,35.0077519
"1053","Soraya45536867","RT @GOP: Working hard for the American people and ready to #MakeAmericaGreatAgain ‚¨áÔ∏è https://t.co/eGQYR5ZQNB",697,0,0,-77.0368707,38.9071923
"1054","southernkittyc1","RT @JerseyGirlD2: Once in my lifetime..PRESIDENT TRUMP Ì†ºÌ∑∫Ì†ºÌ∑∏ #MakeAmericaGreatAgain https://t.co/khlrTsOrjn",9,0,0,-97.1739027,33.3631705
"1055","southernkittyc1","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-97.1739027,33.3631705
"1056","Spartan5Noble","It seems that every time libs don't get their way it was #RussianHackers #MakeAmericaGreatAgain Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏",0,0,0,-86.4957833,30.3935337
"1057","SpecialKMB1969","RT @JerseyGirlD2: Once in my lifetime..PRESIDENT TRUMP Ì†ºÌ∑∫Ì†ºÌ∑∏ #MakeAmericaGreatAgain https://t.co/khlrTsOrjn",9,0,0,-81.5157535,27.6648274
"1058","sportglide1","RT @VacavilleTerry: @CNNPolitics @CNN
#CNNLies #CNNSucks #BlackoutCNN
#Trump #MakeAmericaGreatAgain 
#PoliticsHour #ElectionFinalThoughts #‚Ä¶",8,0,0,-81.7948103,26.1420358
"1059","SqlAgent01","RT @Reince: Strong, qualified cabinet coming together ahead of previous administrations. Best and brightest ready to #MakeAmericaGreatAgain",1873,5,5,-73.987402,40.7552225
"1060","squzzle","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-80.8100724,35.5848596
"1061","SSGDJDaily","RT @carrieksada: #FridayFeeling
Trump not even in the WH yet, but continues to #MakeAmericaGreatAgain #blessed https://t.co/KbKCxEdA4m",150,0,0,-95.712891,37.09024
"1062","stacey_lumley","@realDonaldTrump GO NAVY! #ourpresident #MakeAmericaGreatAgain",0,0,0,-82.9000751,32.1656221
"1063","StacyDVanDeveer","""Now we don't care"" is waaaaaay more accurate motto than #MakeAmericaGreatAgain for #TrumpPence16 https://t.co/kn5t1rlqvu",1,1,1,-71.0588801,42.3600825
"1064","StarAshley8","RT @amrightnow: Vote Trump #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain #trumptrain #A1 #A2 #tcot #trump2016 https://t.co/ziSlSKK‚Ä¶",1,1,1,-76.6412712,39.0457549
"1065","StarCoreOne02","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-87.0140057,33.345078
"1066","Stephan05432802","RT @DaysOfTrump: 41 Days to #Trump : Counting down to Inauguration Day and @DaysOfTrump in the White House! #MakeAmericaGreatAgain https://‚Ä¶",57,1,1,-81.5157535,27.6648274
"1067","Steve_Gregory82","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-95.712891,37.09024
"1068","stilltheman2010","#BeatArmy #MakeAmericaGreatAgain #ArmyNavyGameDay https://t.co/SPKirBeVRa",0,0,0,-73.087749,41.6032207
"1069","stormshadow75x","#MakeAmericaGreatAgain https://t.co/B0hOlMPRHz",0,0,0,-73.9441579,40.6781784
"1070","stoyeneso","RT @WeNeedTrump: Americans will be able to say Merry Christmas once again. #MakeAmericaGreatAgain https://t.co/TgPrCVFW19",158,1,1,-80.1917902,25.7616798
"1071","SueBARKO","The fading #AmericanDream https://t.co/YwKPNJE6pF BUT, trumpet made #America HATE again. That was the whole plan. #MakeAmericaGreatAgain!!!",0,0,0,-94.6858998,46.729553
"1072","suemoody1978","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-79.0192997,35.7595731
"1073","sundoghigh","RT @Reince: Strong, qualified cabinet coming together ahead of previous administrations. Best and brightest ready to #MakeAmericaGreatAgain",1873,5,5,-81.655651,30.3321838
"1074","sunshineplaces1","RT @Reince: Strong, qualified cabinet coming together ahead of previous administrations. Best and brightest ready to #MakeAmericaGreatAgain",1873,5,5,-71.0588801,42.3600825
"1075","SupportTrumpNow","RT @The_Trump_Train: A great Christmas gift for any proud Trump supporter. Click the picture and order now! #MakeAmericaGreatAgain

https:/‚Ä¶",34,4,4,-77.0365298,38.8976763
"1076","surfpenquin","Yes to all of the above. #MakeAmericaGreatAgain.  Say it! https://t.co/DrvDZ7ckdJ",0,0,0,-95.712891,37.09024
"1077","susan_giannini","RT @j_rikard: Shout out to the guy at the #ArmyNavyGameDay with the sign that says Hillary blew a 3-1 lead #Trump #MakeAmericaGreatAgain",25,2,2,-86.902298,32.3182314
"1078","Suweetpea","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-82.907123,40.4172871
"1079","SwedenforTrump","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-80.1289321,26.3683064
"1080","sweetgyrl45","RT @orig80saddict: #MakeAmericaGreatAgain by allowing a Russian President, homophobes, misogynists, racists, and bigots to make all the dec‚Ä¶",1,-1,1,-81.3792365,28.5383355
"1081","takerealrisks","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-78.8866943,33.6890603
"1082","Tanya_USA","RT @John_de_Vashon: #MakeAmericaGreatAgain #MAGA #DrainTheSwamp #TheRichGetRicher @realDonaldTrump #TrumpTransition https://t.co/aA4RUxX1LE",1,0,0,-95.712891,37.09024
"1083","Tanya_USA","RT @justjoeaz1: #Trump2016  #makeamericagreatagain Washington Post Issues Correction To ""Fake News"" Story https://t.co/lvqm9X6NJa",4,-2,2,-95.712891,37.09024
"1084","Tanya_USA","RT @VacavilleTerry: @CNNPolitics @CNN
#CNNLies #CNNSucks #BlackoutCNN
#Trump #MakeAmericaGreatAgain 
#PoliticsHour #ElectionFinalThoughts #‚Ä¶",8,0,0,-95.712891,37.09024
"1085","Tanya_USA","RT @angelo1053: He is the best! #truthteller #DishonestMedia #MAGA #MakeAmericaGreatAgain #Fox https://t.co/dfy0zpizqB",6,1,1,-95.712891,37.09024
"1086","Tanya_USA","RT @LeeMAGArs: #ReligionOfPeace #Islam #MakeAmericaGreatAgain https://t.co/rVnTM6hXvV",2,0,0,-95.712891,37.09024
"1087","Tanya_USA","RT @maconnal: #HandCuffHillary @infowars #InfoWars @realAlexJones #CrookedHillary #NeverHillary
#MakeAmericaGreatAgain
#Trump2016 https://t‚Ä¶",7,0,0,-95.712891,37.09024
"1088","Tanya_USA","RT @maconnal: #HandCuffHillary @infowars #InfoWars @realAlexJones #CrookedHillary #NeverHillary
#MakeAmericaGreatAgain
#Trump2016 https://t‚Ä¶",2,0,0,-95.712891,37.09024
"1089","Tanya_USA","RT @atheygraphics: Keep it Real #Tucker  #TuckerCarlsonTonight #MakeAmericaGreatAgain https://t.co/oeNaNEJ02P",9,0,0,-95.712891,37.09024
"1090","Tanya_USA","RT @jackflackdaily: Trump Said to Pick Fast-Food CEO Puzder as Labor Secretary https://t.co/otZBul9IAE #Trump #makeamericagreatagain #MAGA‚Ä¶",2,2,2,-95.712891,37.09024
"1091","Tanya_USA","RT @MakeAmerica____: Make America Conflate Again #MakeAmericaGreatAgain #MakeDonaldDrumpfAgain",1,0,0,-95.712891,37.09024
"1092","Tanya_USA","RT @maconnal: #HandCuffHillary @infowars #InfoWars @realAlexJones #CrookedHillary #NeverHillary
#MakeAmericaGreatAgain
#Trump2016 https://t‚Ä¶",6,0,0,-95.712891,37.09024
"1093","Tanya_USA","RT @atheygraphics: #Trumptrain #MAGA #Trump #Trump2016 #MakeAmericaGreatAgain #Leftist #Tucker #WETHEPEOPLE https://t.co/citRzA5lHJ",2,1,1,-95.712891,37.09024
"1094","Tanya_USA","RT @SemperFi_23: @jmpalmieri stronger together? What the hell does that mean? #MakeAmericaGreatAgain",3,0,0,-95.712891,37.09024
"1095","Tanya_USA","RT @LesDeplorablez: We would of had the same thing IF #crookedhillary won-Thank God Tump Won
#MakeAmericaGreatAgain
#TrumpsAmerica
#TrumpTr‚Ä¶",4,0,0,-95.712891,37.09024
"1096","Tanya_USA","RT @amrightnow: ""The Real Trump"" Make Video #1 (Trump About You) https://t.co/j58e8aacrE #MakeAmericaGreatAgain #trumptrain https://t.co/xB‚Ä¶",6,2,2,-95.712891,37.09024
"1097","Tanya_USA","RT @MaximillianTres: Maybe we should call the OECD into Buffalo to make WNY more competitive. :\ #makeamericagreatagain #Buffalo #WNY #OECD",1,1,1,-95.712891,37.09024
"1098","tatersntots","RT @yadkinfarm: Fake News??? MSNBC Anchor Falsely Claims Fox Had Party at Trump's D.C. Hotel @mitchellvii #MakeAmericaGreatAgain  https://t‚Ä¶",4,-2,2,-95.712891,37.09024
"1099","TeamTrump","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-95.712891,37.09024
"1100","TeaPartyNevada","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",613,0,0,-114.9817213,36.0395247
"1101","Tempdiaries","So basically @realDonaldTrump is gonna be Russia's bitch.  That's cool. #MakeAmericaGreatAgain",0,0,0,-118.3286614,34.0928092
"1102","TeresaC85469500","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-95.712891,37.09024
"1103","terri_thweatt","@RealRonHoward Just get over it @RealRonHoward because @realDonaldTrump will #MakeAmericaGreatAgain",0,0,0,-97.5164276,35.4675602
"1104","terri_thweatt","I have never in my life seen the poor and rich, young or older complain. Grow up people @realDonaldTrump He will #MakeAmericaGreatAgain",0,-1,1,-97.5164276,35.4675602
"1105","TerryMa86781504","RT @WeNeedTrump: Americans will be able to say Merry Christmas once again. #MakeAmericaGreatAgain https://t.co/TgPrCVFW19",158,1,1,-73.8987469,40.9312099
"1106","teveridge","RT @GOP: Working hard for the American people and ready to #MakeAmericaGreatAgain ‚¨áÔ∏è https://t.co/eGQYR5ZQNB",697,0,0,-81.3961338,30.2841224
"1107","TexasAggieFan","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",612,0,0,-111.8910474,40.7607793
"1108","TEXASDENNY","RT @kyleraccio: Louisiana: Go out and vote for @JohnKennedyLA for Senate today so he can help Pres-elect Trump #MakeAmericaGreatAgain!",6,1,1,-99.9018131,31.9685988
"1109","texrack","#MakeAmericaGreatAgain #HillaryClinton #Recount2016 #TrumpTransition https://t.co/mtclKNASLw",0,0,0,-95.2860474,29.5635666
"1110","ThadraSheridan","Brushing up on The Red Scare and The Hollywood Blacklist.  #MakeAmericaGreatAgain",0,-1,1,-93.2650108,44.977753
"1111","The_Trump_Train","A great Christmas gift for any proud Trump supporter. Click the picture and order now! #MakeAmericaGreatAgain

https://t.co/mJZpVEM3aI",34,4,4,-77.0365298,38.8976763
"1112","The_Trump_Train","Our president-elect arrived to a standing ovation from the great servicemen of our Army and Navy! #ArmyNavyGameDay‚Ä¶ https://t.co/FmmckAYExu",404,2,2,-77.0365298,38.8976763
"1113","thebaldtruth","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",612,0,0,-79.9958864,40.4406248
"1114","THEDOGPOUND1","RT @RobbieRosamelia: .@SebGorka succinctly breaks down the message Trump won on: #MakeAmericaGreatAgain https://t.co/IFB1qVBWbz",11,1,1,-70.2553259,43.661471
"1115","thegloriousfuj","@realDonaldTrump Nominate me! I'll represent our country with dignity &amp; class unlike @HillaryClinton and @JohnKerry #makeamericagreatagain",0,1,1,-74.0237512,40.7795455
"1116","TheJonFerns","RT @amrightnow: ""The Real Trump"" Make Video #1 (Trump About You) https://t.co/j58e8aacrE #MakeAmericaGreatAgain #tcot #trump https://t.co/q‚Ä¶",1,3,3,-95.6349463,29.6196787
"1117","TheJonFerns","RT @amrightnow: ""The Real Trump"" Make Video #1 (Trump About You) https://t.co/j58e8aacrE #MakeAmericaGreatAgain #tcot #1A https://t.co/NoHy‚Ä¶",3,2,2,-95.6349463,29.6196787
"1118","TheJonFerns","RT @amrightnow: ""Watch Trump"" Make Video #1 (Trump About You) https://t.co/j58e8aacrE #MakeAmericaGreatAgain #tcot  #trumptrain https://t.c‚Ä¶",10,2,2,-95.6349463,29.6196787
"1119","TheJonFerns","RT @amrightnow: ""The Real Trump"" Make Video #1 (Trump About You) https://t.co/j58e8aacrE #MakeAmericaGreatAgain #tcot  #trumptrain https://‚Ä¶",1,2,2,-95.6349463,29.6196787
"1120","TheJonFerns","RT @amrightnow: ""The Real Trump"" Make Video #1 (Trump About You) https://t.co/j58e8aacrE #MakeAmericaGreatAgain #tcot  #trumptrain https://‚Ä¶",3,2,2,-95.6349463,29.6196787
"1121","TheJonFerns","RT @amrightnow: ""The Real Trump"" Make Video #1 (Trump About You) https://t.co/j58e8aacrE #MakeAmericaGreatAgain #tcot  #trumptrain https://‚Ä¶",5,2,2,-95.6349463,29.6196787
"1122","TheJonFerns","RT @Tnspud1: Obama_ ' Legacy Of Failure '

#MakeAmericaGreatAgain
 
#ConcealedCarry #2A 

@Pudingtane @perossmeisl @19PHIL51 https://t.co/K‚Ä¶",6,-1,1,-95.6349463,29.6196787
"1123","themcconicowire","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-76.727745,39.9625984
"1124","TheRealMEEDABEE","RT @The_Trump_Train: Sheriff David Clarke weighs in on the dishonest MSM in classic fashion. He is a true leader! #MakeAmericaGreatAgain ht‚Ä¶",1059,0,0,-85.7584557,38.2526647
"1125","TheRepublicans4","RT @amrightnow: Trump About You https://t.co/j58e8aacrE via @YouTube #realdonaldtrump #VoteTrump2016 #MakeAmericaGreatAgain https://t.co/uH‚Ä¶",2,1,1,-77.0365298,38.8976763
"1126","TheRightDuff","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",612,0,0,-77.0368707,38.9071923
"1127","TheSilveradoMan","RT @HorseShort: @TheSilveradoMan thank you for the follow! Like minds can #MakeAmericaGreatAgain https://t.co/GQRLxAFsLPÌ†ΩÌ∫ÇÌ†ºÌ∑∫Ì†ºÌ∑∏#DrainTheSwamp #‚Ä¶",1,0,0,-79.9958864,40.4406248
"1128","TheTylerOrr","I do my part to #MakeAmericaGreatAgain by constantly shooting fireworks. Ain't no illegal aliens gettin past my sky wall.",0,-1,1,-73.8648268,40.8447819
"1129","TheUndine3","RT @JasonMillerinDC: Transition Update: No announcements on Secretary of State until next week at the earliest. #MakeAmericaGreatAgain",610,0,0,-81.1637245,33.836081
"1130","ThisManTweets","@Number1Potus Thx for the follow. Back at you as well. Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ºÌ∑∫Ì†ºÌ∑∏Ì†ΩÌ±ç#MakeAmericaGreatAgain",0,0,0,-90.0618228,38.6550643
"1131","thom59020084","Highlight of the @ArmyNavyGame seeing @realDonaldTrump speaking with Verne and Gary D. #classAct #MakeAmericaGreatAgain #truth",0,0,0,-80.6075513,28.3200067
"1132","thomaskylebrown","@realDonaldTrump too bad our current President @POTUS doesn't support our Armed Forces! #MakeAmericaGreatAgain‚Ä¶ https://t.co/0caAT6IgOl",0,0,0,-97.5164276,35.4675602
"1133","thoughtspoken_","RT @aidanwise2012: True! Don't trust the media! #StraightPride #Trump #MakeAmericaGreatAgain https://t.co/aA8UvJspNk",1,2,2,-95.712891,37.09024
"1134","ThugCabana","Almost down to 20 followers. #MakeAmericaGreatAgain",0,0,0,-79.9958864,40.4406248
